provider_id,doc_comm_bad,doc_com_ok,doc_com_good,help_timingbad,help_timing_ok,help_timing_good,pain_ctrl_bad,pain_ctrl_ok,pain_ctrl_good,quiet_no,quiet_usu,quiet_always,recovery_info_yes,recovery_info_no,rating_low,rating_mid,rating_high,recommend_no,recommend_ok,recommend_y,num_surveys,survey_response_rate
281364,0.02,0.11,0.87,0.03,0.21,0.76,0.04,0.25,0.71,0.06,0.23,0.71,0.88,0.12,0.07,0.22,0.71,0.02,0.27,0.71,Between 100 and 299,0.41
281365,,,,,,,,,,,,,,,,,,,,,Not Available,
283301,,,,,,,,,,,,,,,,,,,,,Not Available,
290001,0.08,0.20,0.72,0.13,0.32,0.55,0.08,0.27,0.65,0.15,0.37,0.48,0.83,0.17,0.10,0.25,0.65,0.05,0.25,0.70,300 or more,0.33
290002,,,,,,,,,,,,,,,,,,,,,Not Available,
290003,0.11,0.21,0.68,0.21,0.31,0.48,0.12,0.25,0.63,0.15,0.32,0.53,0.79,0.21,0.15,0.27,0.58,0.11,0.27,0.62,300 or more,0.27
290005,0.06,0.14,0.80,0.19,0.24,0.57,0.10,0.21,0.69,0.16,0.28,0.56,0.81,0.19,0.16,0.24,0.60,0.12,0.29,0.59,300 or more,0.26
290006,0.05,0.15,0.80,0.08,0.21,0.71,0.06,0.18,0.76,0.11,0.33,0.56,0.86,0.14,0.08,0.25,0.67,0.05,0.27,0.68,300 or more,0.27
290007,0.11,0.25,0.64,0.29,0.28,0.43,0.18,0.34,0.48,0.25,0.33,0.42,0.74,0.26,0.22,0.31,0.47,0.15,0.40,0.45,300 or more,0.15
290008,0.08,0.20,0.72,0.11,0.24,0.65,0.08,0.27,0.65,0.06,0.29,0.65,0.82,0.18,0.12,0.31,0.57,0.09,0.38,0.53,300 or more,0.29
290009,0.05,0.18,0.77,0.14,0.31,0.55,0.07,0.22,0.71,0.20,0.37,0.43,0.84,0.16,0.09,0.25,0.66,0.06,0.21,0.73,300 or more,0.34
290012,0.10,0.20,0.70,0.17,0.30,0.53,0.09,0.23,0.68,0.22,0.34,0.44,0.82,0.18,0.15,0.25,0.60,0.11,0.25,0.64,300 or more,0.28
290019,0.06,0.18,0.76,0.12,0.34,0.54,0.05,0.24,0.71,0.12,0.34,0.54,0.84,0.16,0.13,0.24,0.63,0.07,0.24,0.69,300 or more,0.33
290020,,,,,,,,,,,,,,,,,,,,,Not Available,
290021,0.11,0.19,0.70,0.22,0.27,0.51,0.14,0.24,0.62,0.21,0.28,0.51,0.80,0.20,0.17,0.27,0.56,0.13,0.30,0.57,300 or more,0.29
290022,0.11,0.18,0.71,0.20,0.28,0.52,0.14,0.25,0.61,0.22,0.29,0.49,0.81,0.19,0.14,0.30,0.56,0.10,0.31,0.59,300 or more,0.27
290032,0.06,0.15,0.79,0.10,0.25,0.65,0.08,0.21,0.71,0.14,0.29,0.57,0.86,0.14,0.08,0.24,0.68,0.06,0.19,0.75,300 or more,0.30
290039,0.08,0.18,0.74,0.15,0.28,0.57,0.11,0.25,0.64,0.14,0.31,0.55,0.84,0.16,0.11,0.24,0.65,0.08,0.25,0.67,300 or more,0.30
290041,0.10,0.20,0.70,0.19,0.31,0.50,0.10,0.27,0.63,0.13,0.33,0.54,0.83,0.17,0.14,0.27,0.59,0.11,0.27,0.62,300 or more,0.30
290045,0.05,0.18,0.77,0.13,0.29,0.58,0.07,0.22,0.71,0.11,0.28,0.61,0.84,0.16,0.07,0.17,0.76,0.04,0.15,0.81,300 or more,0.34
290046,0.13,0.20,0.67,0.18,0.31,0.51,0.13,0.25,0.62,0.16,0.29,0.55,0.80,0.20,0.15,0.31,0.54,0.13,0.27,0.60,300 or more,0.29
290047,0.08,0.19,0.73,0.14,0.27,0.59,0.10,0.24,0.66,0.10,0.30,0.60,0.85,0.15,0.11,0.25,0.64,0.07,0.26,0.67,300 or more,0.30
290049,0.06,0.19,0.75,0.07,0.28,0.65,0.05,0.25,0.70,0.14,0.32,0.54,0.84,0.16,0.10,0.23,0.67,0.06,0.21,0.73,300 or more,0.36
290051,0.04,0.10,0.86,0.04,0.18,0.78,0.05,0.19,0.76,0.07,0.25,0.68,0.90,0.10,0.06,0.14,0.80,0.02,0.13,0.85,300 or more,0.60
290053,0.07,0.19,0.74,0.14,0.28,0.58,0.08,0.26,0.66,0.11,0.28,0.61,0.82,0.18,0.08,0.17,0.75,0.05,0.17,0.78,300 or more,0.30
290054,0.07,0.18,0.75,0.18,0.28,0.54,0.11,0.24,0.65,0.12,0.30,0.58,0.81,0.19,0.12,0.24,0.64,0.11,0.23,0.66,300 or more,0.30
291300,,,,,,,,,,,,,,,,,,,,,Not Available,
291301,,,,,,,,,,,,,,,,,,,,,Not Available,
291302,,,,,,,,,,,,,,,,,,,,,Not Available,
291303,,,,,,,,,,,,,,,,,,,,,Not Available,
291304,,,,,,,,,,,,,,,,,,,,,Not Available,
291306,0.05,0.18,0.77,0.05,0.21,0.74,0.08,0.23,0.69,0.12,0.34,0.54,0.88,0.12,0.06,0.22,0.72,0.05,0.18,0.77,Between 100 and 299,0.40
291307,0.03,0.15,0.82,0.07,0.20,0.73,0.05,0.23,0.72,0.03,0.30,0.67,0.84,0.16,0.04,0.18,0.78,0.04,0.22,0.74,Between 100 and 299,0.35
291308,,,,,,,,,,,,,,,,,,,,,Not Available,
291309,,,,,,,,,,,,,,,,,,,,,Not Available,
291311,,,,,,,,,,,,,,,,,,,,,Not Available,
291312,,,,,,,,,,,,,,,,,,,,,Not Available,
300001,0.04,0.12,0.84,0.06,0.21,0.73,0.04,0.19,0.77,0.09,0.32,0.59,0.88,0.12,0.03,0.17,0.80,0.02,0.12,0.86,300 or more,0.40
300003,0.05,0.16,0.79,0.07,0.23,0.70,0.09,0.26,0.65,0.23,0.38,0.39,0.89,0.11,0.07,0.17,0.76,0.03,0.14,0.83,300 or more,0.42
300005,0.04,0.18,0.78,0.08,0.28,0.64,0.08,0.22,0.70,0.10,0.33,0.57,0.85,0.15,0.09,0.27,0.64,0.06,0.30,0.64,300 or more,0.31
300011,0.04,0.14,0.82,0.09,0.20,0.71,0.06,0.21,0.73,0.07,0.30,0.63,0.86,0.14,0.07,0.21,0.72,0.04,0.20,0.76,300 or more,0.35
300012,0.04,0.13,0.83,0.08,0.24,0.68,0.07,0.21,0.72,0.18,0.32,0.50,0.87,0.13,0.07,0.21,0.72,0.03,0.20,0.77,300 or more,0.34
300014,0.03,0.14,0.83,0.05,0.21,0.74,0.04,0.21,0.75,0.04,0.29,0.67,0.90,0.10,0.05,0.23,0.72,0.03,0.21,0.76,300 or more,0.32
300017,0.05,0.15,0.80,0.06,0.20,0.74,0.07,0.20,0.73,0.09,0.27,0.64,0.89,0.11,0.07,0.25,0.68,0.06,0.25,0.69,300 or more,0.26
300018,0.05,0.17,0.78,0.08,0.25,0.67,0.07,0.22,0.71,0.11,0.33,0.56,0.91,0.09,0.06,0.20,0.74,0.03,0.17,0.80,300 or more,0.30
300019,0.03,0.17,0.80,0.04,0.25,0.71,0.05,0.24,0.71,0.08,0.36,0.56,0.84,0.16,0.07,0.27,0.66,0.05,0.21,0.74,300 or more,0.35
300020,0.07,0.16,0.77,0.08,0.27,0.65,0.08,0.24,0.68,0.10,0.34,0.56,0.89,0.11,0.08,0.20,0.72,0.03,0.20,0.77,300 or more,0.34
300023,0.05,0.14,0.81,0.07,0.21,0.72,0.04,0.22,0.74,0.15,0.31,0.54,0.89,0.11,0.07,0.20,0.73,0.04,0.20,0.76,300 or more,0.32
300029,0.04,0.15,0.81,0.11,0.28,0.61,0.07,0.23,0.70,0.10,0.34,0.56,0.90,0.10,0.07,0.23,0.70,0.05,0.21,0.74,300 or more,0.31
300034,0.03,0.15,0.82,0.09,0.26,0.65,0.03,0.19,0.78,0.16,0.33,0.51,0.85,0.15,0.06,0.18,0.76,0.03,0.17,0.80,300 or more,0.41
301300,,,,,,,,,,,,,,,,,,,,,Not Available,
301301,,,,,,,,,,,,,,,,,,,,,Not Available,
301302,0.04,0.10,0.86,0.08,0.20,0.72,0.06,0.23,0.71,0.13,0.35,0.52,0.90,0.10,0.10,0.18,0.72,0.04,0.26,0.70,Between 100 and 299,0.26
301303,,,,,,,,,,,,,,,,,,,,,Not Available,
301304,0.08,0.10,0.82,0.06,0.17,0.77,0.06,0.20,0.74,0.06,0.39,0.55,0.87,0.13,0.08,0.21,0.71,0.04,0.24,0.72,Between 100 and 299,0.39
301305,0.03,0.13,0.84,0.07,0.23,0.70,0.07,0.23,0.70,0.14,0.39,0.47,0.85,0.15,0.08,0.21,0.71,0.04,0.17,0.79,Between 100 and 299,0.30
301306,0.08,0.21,0.71,0.07,0.21,0.72,0.06,0.25,0.69,0.08,0.25,0.67,0.87,0.13,0.17,0.20,0.63,0.12,0.25,0.63,Fewer than 100,0.23
301307,0.04,0.13,0.83,0.08,0.24,0.68,0.07,0.23,0.70,0.08,0.35,0.57,0.91,0.09,0.07,0.20,0.73,0.06,0.23,0.71,300 or more,0.30
301308,0.02,0.16,0.82,0.03,0.19,0.78,0.04,0.19,0.77,0.05,0.30,0.65,0.89,0.11,0.04,0.22,0.74,0.02,0.21,0.77,Between 100 and 299,0.34
301309,0.03,0.12,0.85,0.04,0.14,0.82,0.06,0.20,0.74,0.09,0.34,0.57,0.89,0.11,0.04,0.18,0.78,0.02,0.16,0.82,300 or more,0.51
301310,0.03,0.13,0.84,0.09,0.15,0.76,0.05,0.22,0.73,0.08,0.28,0.64,0.87,0.13,0.03,0.22,0.75,0.01,0.26,0.73,Between 100 and 299,0.25
301311,0.03,0.11,0.86,0.06,0.18,0.76,0.07,0.19,0.74,0.09,0.32,0.59,0.87,0.13,0.06,0.21,0.73,0.04,0.22,0.74,300 or more,0.34
301312,,,,,,,,,,,,,,,,,,,,,Not Available,
310001,0.05,0.15,0.80,0.11,0.24,0.65,0.07,0.21,0.72,0.17,0.33,0.50,0.81,0.19,0.07,0.19,0.74,0.03,0.17,0.80,300 or more,0.30
310002,0.05,0.14,0.81,0.20,0.24,0.56,0.10,0.21,0.69,0.14,0.27,0.59,0.79,0.21,0.13,0.23,0.64,0.08,0.27,0.65,300 or more,0.18
310003,0.08,0.16,0.76,0.22,0.28,0.50,0.14,0.26,0.60,0.17,0.31,0.52,0.78,0.22,0.17,0.33,0.50,0.13,0.32,0.55,300 or more,0.22
310005,0.04,0.16,0.80,0.11,0.27,0.62,0.07,0.26,0.67,0.17,0.37,0.46,0.85,0.15,0.09,0.25,0.66,0.05,0.23,0.72,300 or more,0.36
310006,0.05,0.17,0.78,0.18,0.26,0.56,0.09,0.25,0.66,0.16,0.32,0.52,0.74,0.26,0.16,0.33,0.51,0.09,0.38,0.53,300 or more,0.25
310008,0.05,0.17,0.78,0.14,0.30,0.56,0.06,0.25,0.69,0.18,0.32,0.50,0.80,0.20,0.06,0.26,0.68,0.04,0.22,0.74,300 or more,0.28
310009,0.06,0.16,0.78,0.16,0.23,0.61,0.09,0.22,0.69,0.17,0.31,0.52,0.80,0.20,0.13,0.27,0.60,0.08,0.31,0.61,300 or more,0.21
310010,0.06,0.15,0.79,0.12,0.31,0.57,0.09,0.25,0.66,0.16,0.35,0.49,0.83,0.17,0.10,0.26,0.64,0.05,0.24,0.71,300 or more,0.34
310011,0.05,0.18,0.77,0.11,0.23,0.66,0.06,0.23,0.71,0.17,0.34,0.49,0.78,0.22,0.10,0.27,0.63,0.05,0.33,0.62,300 or more,0.33
310012,0.04,0.13,0.83,0.09,0.23,0.68,0.06,0.20,0.74,0.15,0.31,0.54,0.81,0.19,0.06,0.17,0.77,0.02,0.16,0.82,300 or more,0.41
310014,0.05,0.17,0.78,0.14,0.27,0.59,0.10,0.24,0.66,0.16,0.30,0.54,0.84,0.16,0.08,0.27,0.65,0.06,0.24,0.70,300 or more,0.30
310015,0.05,0.17,0.78,0.14,0.31,0.55,0.06,0.23,0.71,0.12,0.33,0.55,0.79,0.21,0.06,0.20,0.74,0.02,0.15,0.83,300 or more,0.36
310016,0.07,0.17,0.76,0.16,0.24,0.60,0.11,0.26,0.63,0.15,0.24,0.61,0.75,0.25,0.16,0.30,0.54,0.10,0.28,0.62,300 or more,0.18
310017,0.06,0.18,0.76,0.15,0.24,0.61,0.07,0.25,0.68,0.19,0.34,0.47,0.77,0.23,0.11,0.29,0.60,0.07,0.30,0.63,300 or more,0.36
310019,0.05,0.15,0.80,0.18,0.29,0.53,0.09,0.24,0.67,0.18,0.32,0.50,0.81,0.19,0.10,0.27,0.63,0.07,0.25,0.68,300 or more,0.27
310021,0.05,0.17,0.78,0.16,0.29,0.55,0.08,0.26,0.66,0.20,0.37,0.43,0.83,0.17,0.14,0.26,0.60,0.09,0.30,0.61,300 or more,0.21
310022,0.05,0.16,0.79,0.12,0.22,0.66,0.07,0.18,0.75,0.09,0.27,0.64,0.80,0.20,0.06,0.18,0.76,0.04,0.18,0.78,300 or more,0.36
310024,0.07,0.18,0.75,0.17,0.30,0.53,0.08,0.26,0.66,0.17,0.32,0.51,0.79,0.21,0.11,0.31,0.58,0.06,0.33,0.61,300 or more,0.27
310025,0.08,0.16,0.76,0.17,0.23,0.60,0.13,0.20,0.67,0.22,0.26,0.52,0.81,0.19,0.15,0.33,0.52,0.10,0.36,0.54,300 or more,0.24
310027,0.07,0.17,0.76,0.17,0.31,0.52,0.12,0.29,0.59,0.18,0.29,0.53,0.75,0.25,0.14,0.30,0.56,0.10,0.36,0.54,300 or more,0.19
310028,0.08,0.20,0.72,0.13,0.29,0.58,0.08,0.22,0.70,0.15,0.35,0.50,0.82,0.18,0.13,0.31,0.56,0.09,0.31,0.60,300 or more,0.32
310029,0.08,0.21,0.71,0.15,0.26,0.59,0.08,0.22,0.70,0.18,0.34,0.48,0.82,0.18,0.11,0.24,0.65,0.05,0.31,0.64,300 or more,0.25
310031,0.02,0.14,0.84,0.06,0.20,0.74,0.07,0.17,0.76,0.10,0.30,0.60,0.89,0.11,0.02,0.12,0.86,0.01,0.11,0.88,300 or more,0.45
310032,0.03,0.17,0.80,0.10,0.28,0.62,0.07,0.24,0.69,0.10,0.29,0.61,0.84,0.16,0.10,0.26,0.64,0.05,0.37,0.58,300 or more,0.28
310034,0.04,0.16,0.80,0.13,0.27,0.60,0.08,0.21,0.71,0.15,0.30,0.55,0.84,0.16,0.11,0.22,0.67,0.06,0.24,0.70,300 or more,0.35
310038,0.05,0.17,0.78,0.11,0.24,0.65,0.07,0.23,0.70,0.16,0.33,0.51,0.83,0.17,0.08,0.23,0.69,0.04,0.21,0.75,300 or more,0.33
310039,0.05,0.16,0.79,0.11,0.26,0.63,0.07,0.23,0.70,0.14,0.30,0.56,0.84,0.16,0.09,0.27,0.64,0.07,0.29,0.64,300 or more,0.25
310040,0.04,0.15,0.81,0.14,0.28,0.58,0.08,0.26,0.66,0.19,0.34,0.47,0.78,0.22,0.11,0.29,0.60,0.07,0.28,0.65,300 or more,0.35
310041,0.06,0.18,0.76,0.12,0.27,0.61,0.08,0.23,0.69,0.17,0.35,0.48,0.84,0.16,0.11,0.27,0.62,0.06,0.34,0.60,300 or more,0.36
310044,0.05,0.14,0.81,0.13,0.27,0.60,0.07,0.26,0.67,0.12,0.33,0.55,0.78,0.22,0.11,0.24,0.65,0.06,0.23,0.71,300 or more,0.30
310045,0.04,0.15,0.81,0.13,0.29,0.58,0.07,0.23,0.70,0.13,0.35,0.52,0.78,0.22,0.08,0.23,0.69,0.04,0.23,0.73,300 or more,0.32
310047,0.04,0.16,0.80,0.09,0.24,0.67,0.06,0.21,0.73,0.12,0.34,0.54,0.83,0.17,0.05,0.24,0.71,0.03,0.24,0.73,300 or more,0.38
310048,0.06,0.15,0.79,0.11,0.25,0.64,0.07,0.24,0.69,0.17,0.36,0.47,0.81,0.19,0.08,0.27,0.65,0.04,0.29,0.67,300 or more,0.33
310050,0.06,0.19,0.75,0.13,0.29,0.58,0.08,0.28,0.64,0.13,0.30,0.57,0.81,0.19,0.09,0.26,0.65,0.06,0.24,0.70,300 or more,0.34
310051,0.04,0.17,0.79,0.15,0.26,0.59,0.07,0.21,0.72,0.14,0.35,0.51,0.80,0.20,0.10,0.23,0.67,0.04,0.22,0.74,300 or more,0.32
310052,0.06,0.18,0.76,0.11,0.25,0.64,0.06,0.22,0.72,0.12,0.35,0.53,0.85,0.15,0.07,0.25,0.68,0.03,0.27,0.70,300 or more,0.36
310054,0.05,0.16,0.79,0.15,0.28,0.57,0.08,0.21,0.71,0.16,0.32,0.52,0.74,0.26,0.11,0.28,0.61,0.06,0.29,0.65,300 or more,0.29
310057,0.06,0.18,0.76,0.15,0.27,0.58,0.07,0.23,0.70,0.19,0.35,0.46,0.79,0.21,0.12,0.28,0.60,0.07,0.27,0.66,300 or more,0.34
310058,0.11,0.23,0.66,0.28,0.29,0.43,0.18,0.20,0.62,0.15,0.30,0.55,0.69,0.31,0.34,0.32,0.34,0.20,0.32,0.48,Between 100 and 299,0.12
310060,0.03,0.17,0.80,0.07,0.24,0.69,0.03,0.22,0.75,0.10,0.33,0.57,0.82,0.18,0.08,0.24,0.68,0.03,0.31,0.66,300 or more,0.37
310061,0.13,0.19,0.68,0.24,0.31,0.45,0.14,0.29,0.57,0.23,0.35,0.42,0.72,0.28,0.23,0.30,0.47,0.17,0.39,0.44,300 or more,0.21
310064,0.06,0.19,0.75,0.10,0.28,0.62,0.10,0.26,0.64,0.15,0.33,0.52,0.85,0.15,0.09,0.23,0.68,0.06,0.24,0.70,300 or more,0.25
310069,0.05,0.17,0.78,0.09,0.20,0.71,0.04,0.25,0.71,0.13,0.31,0.56,0.85,0.15,0.06,0.17,0.77,0.03,0.16,0.81,300 or more,0.35
310070,0.05,0.18,0.77,0.11,0.26,0.63,0.07,0.24,0.69,0.16,0.29,0.55,0.76,0.24,0.08,0.24,0.68,0.04,0.19,0.77,300 or more,0.32
310073,0.05,0.17,0.78,0.11,0.26,0.63,0.08,0.21,0.71,0.11,0.33,0.56,0.80,0.20,0.07,0.21,0.72,0.04,0.20,0.76,300 or more,0.33
310074,0.08,0.18,0.74,0.20,0.27,0.53,0.13,0.26,0.61,0.18,0.32,0.50,0.74,0.26,0.12,0.30,0.58,0.08,0.29,0.63,300 or more,0.14
310075,0.05,0.17,0.78,0.14,0.28,0.58,0.07,0.24,0.69,0.15,0.34,0.51,0.79,0.21,0.09,0.26,0.65,0.05,0.26,0.69,300 or more,0.33
310076,0.05,0.16,0.79,0.17,0.28,0.55,0.09,0.23,0.68,0.16,0.32,0.52,0.78,0.22,0.12,0.25,0.63,0.06,0.24,0.70,300 or more,0.28
310081,0.05,0.19,0.76,0.11,0.26,0.63,0.07,0.23,0.70,0.13,0.36,0.51,0.82,0.18,0.10,0.28,0.62,0.05,0.35,0.60,300 or more,0.31
310083,0.11,0.19,0.70,0.28,0.29,0.43,0.16,0.26,0.58,0.18,0.30,0.52,0.76,0.24,0.25,0.31,0.44,0.16,0.41,0.43,Between 100 and 299,0.11
310084,0.07,0.18,0.75,0.18,0.29,0.53,0.10,0.24,0.66,0.20,0.31,0.49,0.78,0.22,0.16,0.28,0.56,0.09,0.34,0.57,300 or more,0.28
310086,0.07,0.19,0.74,0.13,0.26,0.61,0.10,0.23,0.67,0.20,0.37,0.43,0.78,0.22,0.14,0.28,0.58,0.08,0.32,0.60,300 or more,0.26
310091,0.04,0.17,0.79,0.12,0.26,0.62,0.05,0.21,0.74,0.11,0.28,0.61,0.83,0.17,0.11,0.30,0.59,0.08,0.37,0.55,300 or more,0.23
310092,0.05,0.18,0.77,0.14,0.27,0.59,0.11,0.24,0.65,0.18,0.31,0.51,0.77,0.23,0.15,0.24,0.61,0.10,0.26,0.64,300 or more,0.19
310096,0.10,0.15,0.75,0.26,0.23,0.51,0.20,0.28,0.52,0.20,0.26,0.54,0.73,0.27,0.21,0.27,0.52,0.10,0.32,0.58,Between 100 and 299,0.14
310108,0.05,0.12,0.83,0.14,0.26,0.60,0.10,0.22,0.68,0.16,0.32,0.52,0.79,0.21,0.13,0.31,0.56,0.07,0.31,0.62,300 or more,0.27
310110,0.03,0.15,0.82,0.10,0.24,0.66,0.06,0.20,0.74,0.12,0.25,0.63,0.83,0.17,0.07,0.20,0.73,0.04,0.25,0.71,300 or more,0.29
310111,0.04,0.16,0.80,0.10,0.25,0.65,0.06,0.20,0.74,0.12,0.32,0.56,0.80,0.20,0.05,0.24,0.71,0.03,0.25,0.72,300 or more,0.34
310112,0.06,0.18,0.76,0.13,0.27,0.60,0.12,0.22,0.66,0.19,0.37,0.44,0.84,0.16,0.12,0.33,0.55,0.08,0.34,0.58,300 or more,0.30
310113,0.05,0.17,0.78,0.10,0.25,0.65,0.07,0.22,0.71,0.13,0.36,0.51,0.83,0.17,0.10,0.27,0.63,0.04,0.32,0.64,300 or more,0.35
310115,0.07,0.18,0.75,0.14,0.26,0.60,0.10,0.22,0.68,0.20,0.34,0.46,0.81,0.19,0.12,0.26,0.62,0.10,0.26,0.64,300 or more,0.32
310118,0.03,0.13,0.84,0.19,0.25,0.56,0.11,0.22,0.67,0.12,0.24,0.64,0.77,0.23,0.15,0.27,0.58,0.13,0.26,0.61,Between 100 and 299,0.21
310119,0.06,0.17,0.77,0.19,0.31,0.50,0.10,0.26,0.64,0.16,0.30,0.54,0.77,0.23,0.16,0.28,0.56,0.10,0.28,0.62,300 or more,0.14
310120,0.02,0.12,0.86,0.04,0.17,0.79,0.04,0.22,0.74,0.08,0.24,0.68,0.85,0.15,0.05,0.18,0.77,0.04,0.21,0.75,Between 100 and 299,0.33
320001,0.07,0.17,0.76,0.11,0.27,0.62,0.08,0.24,0.68,0.20,0.33,0.47,0.84,0.16,0.10,0.27,0.63,0.07,0.26,0.67,300 or more,0.22
320002,0.06,0.17,0.77,0.15,0.30,0.55,0.10,0.29,0.61,0.28,0.31,0.41,0.80,0.20,0.17,0.31,0.52,0.10,0.34,0.56,300 or more,0.25
320003,0.05,0.12,0.83,0.13,0.25,0.62,0.07,0.22,0.71,0.10,0.32,0.58,0.88,0.12,0.11,0.25,0.64,0.08,0.35,0.57,300 or more,0.26
320004,0.06,0.18,0.76,0.11,0.26,0.63,0.09,0.25,0.66,0.11,0.27,0.62,0.84,0.16,0.16,0.27,0.57,0.11,0.38,0.51,300 or more,0.23
320005,0.07,0.16,0.77,0.09,0.23,0.68,0.06,0.24,0.70,0.10,0.30,0.60,0.87,0.13,0.07,0.25,0.68,0.04,0.32,0.64,300 or more,0.35
320006,0.07,0.16,0.77,0.20,0.30,0.50,0.10,0.26,0.64,0.14,0.29,0.57,0.82,0.18,0.16,0.28,0.56,0.10,0.34,0.56,300 or more,0.30
320009,0.07,0.19,0.74,0.17,0.32,0.51,0.10,0.26,0.64,0.18,0.32,0.50,0.82,0.18,0.13,0.28,0.59,0.09,0.28,0.63,300 or more,0.31
320011,0.07,0.14,0.79,0.10,0.22,0.68,0.09,0.20,0.71,0.15,0.31,0.54,0.86,0.14,0.09,0.26,0.65,0.05,0.29,0.66,300 or more,0.23
320013,0.06,0.18,0.76,0.09,0.26,0.65,0.07,0.22,0.71,0.12,0.32,0.56,0.79,0.21,0.08,0.28,0.64,0.05,0.28,0.67,300 or more,0.25
320016,0.05,0.13,0.82,0.08,0.24,0.68,0.06,0.21,0.73,0.11,0.33,0.56,0.82,0.18,0.08,0.22,0.70,0.04,0.24,0.72,300 or more,0.25
320017,0.06,0.19,0.75,0.08,0.29,0.63,0.07,0.26,0.67,0.15,0.35,0.50,0.86,0.14,0.08,0.23,0.69,0.06,0.21,0.73,300 or more,0.24
320018,0.05,0.16,0.79,0.16,0.30,0.54,0.08,0.23,0.69,0.16,0.33,0.51,0.84,0.16,0.10,0.28,0.62,0.06,0.28,0.66,300 or more,0.26
320021,0.05,0.16,0.79,0.10,0.26,0.64,0.06,0.25,0.69,0.13,0.33,0.54,0.83,0.17,0.08,0.23,0.69,0.04,0.21,0.75,300 or more,0.27
320022,0.06,0.12,0.82,0.09,0.22,0.69,0.06,0.22,0.72,0.12,0.33,0.55,0.84,0.16,0.10,0.28,0.62,0.06,0.40,0.54,300 or more,0.24
320030,0.02,0.16,0.82,0.08,0.27,0.65,0.10,0.19,0.71,0.12,0.22,0.66,0.79,0.21,0.11,0.27,0.62,0.06,0.31,0.63,Between 100 and 299,0.23
320033,0.06,0.19,0.75,0.08,0.28,0.64,0.08,0.24,0.68,0.08,0.34,0.58,0.87,0.13,0.12,0.27,0.61,0.07,0.26,0.67,Between 100 and 299,0.31
320038,0.10,0.17,0.73,0.15,0.27,0.58,0.08,0.26,0.66,0.16,0.34,0.50,0.78,0.22,0.13,0.29,0.58,0.08,0.34,0.58,300 or more,0.20
320057,0.04,0.11,0.85,0.14,0.24,0.62,0.10,0.24,0.66,0.08,0.31,0.61,0.84,0.16,0.12,0.26,0.62,0.09,0.34,0.57,Fewer than 100,0.29
320058,0.05,0.21,0.74,0.12,0.09,0.79,0.10,0.25,0.65,0.14,0.26,0.60,0.71,0.29,0.10,0.41,0.49,0.14,0.43,0.43,Fewer than 100,0.17
320059,0.06,0.19,0.75,0.16,0.28,0.56,0.10,0.24,0.66,0.15,0.32,0.53,0.82,0.18,0.16,0.29,0.55,0.06,0.42,0.52,Between 100 and 299,0.12
320060,0.08,0.28,0.64,0.08,0.22,0.70,0.11,0.47,0.42,0.12,0.28,0.60,0.89,0.11,0.06,0.35,0.59,0.02,0.64,0.34,Fewer than 100,0.10
320061,0.10,0.20,0.70,0.17,0.25,0.58,0.09,0.25,0.66,0.20,0.29,0.51,0.78,0.22,0.19,0.29,0.52,0.11,0.47,0.42,300 or more,0.16
320062,0.16,0.29,0.55,0.13,0.16,0.71,0.18,0.23,0.59,0.06,0.29,0.65,0.78,0.22,0.26,0.35,0.39,0.14,0.55,0.31,Fewer than 100,0.17
320063,0.07,0.16,0.77,0.12,0.27,0.61,0.06,0.27,0.67,0.11,0.33,0.56,0.83,0.17,0.12,0.30,0.58,0.09,0.34,0.57,300 or more,0.24
320065,0.05,0.15,0.80,0.14,0.28,0.58,0.08,0.25,0.67,0.08,0.30,0.62,0.81,0.19,0.14,0.28,0.58,0.12,0.40,0.48,300 or more,0.25
320067,0.06,0.05,0.89,0.08,0.03,0.89,0.08,0.07,0.85,0.05,0.10,0.85,0.72,0.28,0.04,0.13,0.83,0.04,0.08,0.88,Fewer than 100,0.37
320070,0.05,0.13,0.82,0.07,0.21,0.72,0.11,0.28,0.61,0.08,0.30,0.62,0.77,0.23,0.23,0.32,0.45,0.09,0.60,0.31,Fewer than 100,0.31
320074,0.08,0.18,0.74,0.07,0.26,0.67,0.09,0.23,0.68,0.10,0.31,0.59,0.88,0.12,0.09,0.22,0.69,0.07,0.18,0.75,300 or more,0.33
320084,0.07,0.14,0.79,0.16,0.16,0.68,0.09,0.18,0.73,0.02,0.31,0.67,0.81,0.19,0.09,0.22,0.69,0.10,0.24,0.66,Fewer than 100,0.29
320085,0.07,0.18,0.75,0.10,0.26,0.64,0.10,0.23,0.67,0.11,0.34,0.55,0.84,0.16,0.08,0.23,0.69,0.05,0.21,0.74,300 or more,0.31
320086,0.05,0.11,0.84,0.12,0.22,0.66,0.09,0.17,0.74,0.07,0.26,0.67,0.81,0.19,0.07,0.17,0.76,0.02,0.18,0.80,300 or more,0.32
321300,,,,,,,,,,,,,,,,,,,,,Not Available,
321301,0.02,0.18,0.80,0.01,0.11,0.88,0.02,0.17,0.81,0.06,0.23,0.71,0.84,0.16,0.02,0.19,0.79,0.03,0.18,0.79,Fewer than 100,0.19
321302,0.05,0.09,0.86,0.03,0.14,0.83,0.01,0.08,0.91,0.12,0.15,0.73,0.62,0.38,0.05,0.23,0.72,0.03,0.33,0.64,Fewer than 100,0.27
321304,,,,,,,,,,,,,,,,,,,,,Not Available,
